,Discount,Shape,COLOR,CLARITY,CUT,POL,SYM,FLUO,Size
8159,-0.2,RO,M,I1,EX,DD,DD,None,5.01-5.09
8160,-0.49,RO,D,IF,VG,DD,DD,None,5.01-5.09
8161,-0.52,RO,E,IF,VG,DD,DD,None,5.01-5.09
8162,-0.51,RO,F,IF,VG,DD,DD,None,5.01-5.09
8163,-0.49,RO,G,IF,VG,DD,DD,None,5.01-5.09
8164,-0.49,RO,H,IF,VG,DD,DD,None,5.01-5.09
8165,-0.5,RO,I,IF,VG,DD,DD,None,5.01-5.09
8166,-0.52,RO,J,IF,VG,DD,DD,None,5.01-5.09
8167,-0.51,RO,K,IF,VG,DD,DD,None,5.01-5.09
8168,-0.51,RO,L,IF,VG,DD,DD,None,5.01-5.09
8169,-0.51,RO,M,IF,VG,DD,DD,None,5.01-5.09
8170,-0.5,RO,D,VVS1,VG,DD,DD,None,5.01-5.09
8171,-0.5,RO,E,VVS1,VG,DD,DD,None,5.01-5.09
8172,-0.49,RO,F,VVS1,VG,DD,DD,None,5.01-5.09
8173,-0.47,RO,G,VVS1,VG,DD,DD,None,5.01-5.09
8174,-0.47,RO,H,VVS1,VG,DD,DD,None,5.01-5.09
8175,-0.48,RO,I,VVS1,VG,DD,DD,None,5.01-5.09
8176,-0.51,RO,J,VVS1,VG,DD,DD,None,5.01-5.09
8177,-0.49,RO,K,VVS1,VG,DD,DD,None,5.01-5.09
8178,-0.49,RO,L,VVS1,VG,DD,DD,None,5.01-5.09
8179,-0.48,RO,M,VVS1,VG,DD,DD,None,5.01-5.09
8180,-0.5,RO,D,VVS2,VG,DD,DD,None,5.01-5.09
8181,-0.47,RO,E,VVS2,VG,DD,DD,None,5.01-5.09
8182,-0.48,RO,F,VVS2,VG,DD,DD,None,5.01-5.09
8183,-0.47,RO,G,VVS2,VG,DD,DD,None,5.01-5.09
8184,-0.46,RO,H,VVS2,VG,DD,DD,None,5.01-5.09
8185,-0.46,RO,I,VVS2,VG,DD,DD,None,5.01-5.09
8186,-0.5,RO,J,VVS2,VG,DD,DD,None,5.01-5.09
8187,-0.48,RO,K,VVS2,VG,DD,DD,None,5.01-5.09
8188,-0.48,RO,L,VVS2,VG,DD,DD,None,5.01-5.09
8189,-0.47,RO,M,VVS2,VG,DD,DD,None,5.01-5.09
8190,-0.46,RO,D,VS1,VG,DD,DD,None,5.01-5.09
8191,-0.44,RO,E,VS1,VG,DD,DD,None,5.01-5.09
8192,-0.44,RO,F,VS1,VG,DD,DD,None,5.01-5.09
8193,-0.44,RO,G,VS1,VG,DD,DD,None,5.01-5.09
8194,-0.44,RO,H,VS1,VG,DD,DD,None,5.01-5.09
8195,-0.43,RO,I,VS1,VG,DD,DD,None,5.01-5.09
8196,-0.48,RO,J,VS1,VG,DD,DD,None,5.01-5.09
8197,-0.46,RO,K,VS1,VG,DD,DD,None,5.01-5.09
8198,-0.45,RO,L,VS1,VG,DD,DD,None,5.01-5.09
8199,-0.45,RO,M,VS1,VG,DD,DD,None,5.01-5.09
8200,-0.43,RO,D,VS2,VG,DD,DD,None,5.01-5.09
8201,-0.45,RO,E,VS2,VG,DD,DD,None,5.01-5.09
8202,-0.43,RO,F,VS2,VG,DD,DD,None,5.01-5.09
8203,-0.43,RO,G,VS2,VG,DD,DD,None,5.01-5.09
8204,-0.43,RO,H,VS2,VG,DD,DD,None,5.01-5.09
8205,-0.43,RO,I,VS2,VG,DD,DD,None,5.01-5.09
8206,-0.48,RO,J,VS2,VG,DD,DD,None,5.01-5.09
8207,-0.45,RO,K,VS2,VG,DD,DD,None,5.01-5.09
8208,-0.44,RO,L,VS2,VG,DD,DD,None,5.01-5.09
8209,-0.44,RO,M,VS2,VG,DD,DD,None,5.01-5.09
8210,-0.45,RO,D,SI1,VG,DD,DD,None,5.01-5.09
8211,-0.45,RO,E,SI1,VG,DD,DD,None,5.01-5.09
8212,-0.45,RO,F,SI1,VG,DD,DD,None,5.01-5.09
8213,-0.45,RO,G,SI1,VG,DD,DD,None,5.01-5.09
8214,-0.44,RO,H,SI1,VG,DD,DD,None,5.01-5.09
8215,-0.44,RO,I,SI1,VG,DD,DD,None,5.01-5.09
8216,-0.47,RO,J,SI1,VG,DD,DD,None,5.01-5.09
8217,-0.45,RO,K,SI1,VG,DD,DD,None,5.01-5.09
8218,-0.46,RO,L,SI1,VG,DD,DD,None,5.01-5.09
8219,-0.45,RO,M,SI1,VG,DD,DD,None,5.01-5.09
8220,-0.44,RO,D,SI2,VG,DD,DD,None,5.01-5.09
8221,-0.46,RO,E,SI2,VG,DD,DD,None,5.01-5.09
8222,-0.46,RO,F,SI2,VG,DD,DD,None,5.01-5.09
8223,-0.44,RO,G,SI2,VG,DD,DD,None,5.01-5.09
8224,-0.43,RO,H,SI2,VG,DD,DD,None,5.01-5.09
8225,-0.44,RO,I,SI2,VG,DD,DD,None,5.01-5.09
8226,-0.48,RO,J,SI2,VG,DD,DD,None,5.01-5.09
8227,-0.43,RO,K,SI2,VG,DD,DD,None,5.01-5.09
8228,-0.42,RO,L,SI2,VG,DD,DD,None,5.01-5.09
8229,-0.44,RO,M,SI2,VG,DD,DD,None,5.01-5.09
8230,-0.27,RO,D,I1,VG,DD,DD,None,5.01-5.09
8231,-0.27,RO,E,I1,VG,DD,DD,None,5.01-5.09
8232,-0.27,RO,F,I1,VG,DD,DD,None,5.01-5.09
8233,-0.25,RO,G,I1,VG,DD,DD,None,5.01-5.09
8234,-0.22,RO,H,I1,VG,DD,DD,None,5.01-5.09
8235,-0.22,RO,I,I1,VG,DD,DD,None,5.01-5.09
8236,-0.27,RO,J,I1,VG,DD,DD,None,5.01-5.09
8237,-0.27,RO,K,I1,VG,DD,DD,None,5.01-5.09
8238,-0.28,RO,L,I1,VG,DD,DD,None,5.01-5.09
8239,-0.31,RO,M,I1,VG,DD,DD,None,5.01-5.09
8240,-0.63,RO,D,IF,GD,DD,DD,None,5.01-5.09
8241,-0.65,RO,E,IF,GD,DD,DD,None,5.01-5.09
8242,-0.64,RO,F,IF,GD,DD,DD,None,5.01-5.09
8243,-0.63,RO,G,IF,GD,DD,DD,None,5.01-5.09
8244,-0.63,RO,H,IF,GD,DD,DD,None,5.01-5.09
8245,-0.64,RO,I,IF,GD,DD,DD,None,5.01-5.09
8246,-0.64,RO,J,IF,GD,DD,DD,None,5.01-5.09
8247,-0.65,RO,K,IF,GD,DD,DD,None,5.01-5.09
8248,-0.65,RO,L,IF,GD,DD,DD,None,5.01-5.09
8249,-0.62,RO,M,IF,GD,DD,DD,None,5.01-5.09
8250,-0.63,RO,D,VVS1,GD,DD,DD,None,5.01-5.09
8251,-0.63,RO,E,VVS1,GD,DD,DD,None,5.01-5.09
8252,-0.62,RO,F,VVS1,GD,DD,DD,None,5.01-5.09
8253,-0.61,RO,G,VVS1,GD,DD,DD,None,5.01-5.09
8254,-0.61,RO,H,VVS1,GD,DD,DD,None,5.01-5.09
8255,-0.63,RO,I,VVS1,GD,DD,DD,None,5.01-5.09
8256,-0.62,RO,J,VVS1,GD,DD,DD,None,5.01-5.09
8257,-0.6300000000000001,RO,K,VVS1,GD,DD,DD,None,5.01-5.09
8258,-0.63,RO,L,VVS1,GD,DD,DD,None,5.01-5.09
8259,-0.6,RO,M,VVS1,GD,DD,DD,None,5.01-5.09
8260,-0.63,RO,D,VVS2,GD,DD,DD,None,5.01-5.09
8261,-0.6000000000000001,RO,E,VVS2,GD,DD,DD,None,5.01-5.09
8262,-0.61,RO,F,VVS2,GD,DD,DD,None,5.01-5.09
8263,-0.61,RO,G,VVS2,GD,DD,DD,None,5.01-5.09
8264,-0.6000000000000001,RO,H,VVS2,GD,DD,DD,None,5.01-5.09
8265,-0.61,RO,I,VVS2,GD,DD,DD,None,5.01-5.09
8266,-0.61,RO,J,VVS2,GD,DD,DD,None,5.01-5.09
8267,-0.6200000000000001,RO,K,VVS2,GD,DD,DD,None,5.01-5.09
8268,-0.63,RO,L,VVS2,GD,DD,DD,None,5.01-5.09
8269,-0.59,RO,M,VVS2,GD,DD,DD,None,5.01-5.09
8270,-0.6,RO,D,VS1,GD,DD,DD,None,5.01-5.09
8271,-0.56,RO,E,VS1,GD,DD,DD,None,5.01-5.09
8272,-0.59,RO,F,VS1,GD,DD,DD,None,5.01-5.09
8273,-0.59,RO,G,VS1,GD,DD,DD,None,5.01-5.09
8274,-0.59,RO,H,VS1,GD,DD,DD,None,5.01-5.09
8275,-0.59,RO,I,VS1,GD,DD,DD,None,5.01-5.09
8276,-0.6,RO,J,VS1,GD,DD,DD,None,5.01-5.09
8277,-0.6,RO,K,VS1,GD,DD,DD,None,5.01-5.09
8278,-0.61,RO,L,VS1,GD,DD,DD,None,5.01-5.09
8279,-0.58,RO,M,VS1,GD,DD,DD,None,5.01-5.09
8280,-0.54,RO,D,VS2,GD,DD,DD,None,5.01-5.09
8281,-0.56,RO,E,VS2,GD,DD,DD,None,5.01-5.09
8282,-0.54,RO,F,VS2,GD,DD,DD,None,5.01-5.09
8283,-0.55,RO,G,VS2,GD,DD,DD,None,5.01-5.09
8284,-0.54,RO,H,VS2,GD,DD,DD,None,5.01-5.09
8285,-0.55,RO,I,VS2,GD,DD,DD,None,5.01-5.09
8286,-0.59,RO,J,VS2,GD,DD,DD,None,5.01-5.09
8287,-0.58,RO,K,VS2,GD,DD,DD,None,5.01-5.09
8288,-0.59,RO,L,VS2,GD,DD,DD,None,5.01-5.09
8289,-0.57,RO,M,VS2,GD,DD,DD,None,5.01-5.09
8290,-0.53,RO,D,SI1,GD,DD,DD,None,5.01-5.09
8291,-0.53,RO,E,SI1,GD,DD,DD,None,5.01-5.09
8292,-0.53,RO,F,SI1,GD,DD,DD,None,5.01-5.09
8293,-0.53,RO,G,SI1,GD,DD,DD,None,5.01-5.09
8294,-0.52,RO,H,SI1,GD,DD,DD,None,5.01-5.09
8295,-0.52,RO,I,SI1,GD,DD,DD,None,5.01-5.09
8296,-0.58,RO,J,SI1,GD,DD,DD,None,5.01-5.09
8297,-0.56,RO,K,SI1,GD,DD,DD,None,5.01-5.09
8298,-0.58,RO,L,SI1,GD,DD,DD,None,5.01-5.09
8299,-0.56,RO,M,SI1,GD,DD,DD,None,5.01-5.09
8300,-0.52,RO,D,SI2,GD,DD,DD,None,5.01-5.09
8301,-0.54,RO,E,SI2,GD,DD,DD,None,5.01-5.09
8302,-0.52,RO,F,SI2,GD,DD,DD,None,5.01-5.09
8303,-0.52,RO,G,SI2,GD,DD,DD,None,5.01-5.09
8304,-0.51,RO,H,SI2,GD,DD,DD,None,5.01-5.09
8305,-0.52,RO,I,SI2,GD,DD,DD,None,5.01-5.09
8306,-0.54,RO,J,SI2,GD,DD,DD,None,5.01-5.09
8307,-0.54,RO,K,SI2,GD,DD,DD,None,5.01-5.09
8308,-0.55,RO,L,SI2,GD,DD,DD,None,5.01-5.09
8309,-0.54,RO,M,SI2,GD,DD,DD,None,5.01-5.09
8310,-0.35,RO,D,I1,GD,DD,DD,None,5.01-5.09
8311,-0.35,RO,E,I1,GD,DD,DD,None,5.01-5.09
8312,-0.35,RO,F,I1,GD,DD,DD,None,5.01-5.09
8313,-0.35,RO,G,I1,GD,DD,DD,None,5.01-5.09
8314,-0.32,RO,H,I1,GD,DD,DD,None,5.01-5.09
8315,-0.30000000000000004,RO,I,I1,GD,DD,DD,None,5.01-5.09
8316,-0.32,RO,J,I1,GD,DD,DD,None,5.01-5.09
8317,-0.36,RO,K,I1,GD,DD,DD,None,5.01-5.09
8318,-0.45,RO,L,I1,GD,DD,DD,None,5.01-5.09
8319,-0.43,RO,M,I1,GD,DD,DD,None,5.01-5.09
8320,-0.42,RO,D,IF,EX,EX,EX,Faint,5.01-5.09
8321,-0.45,RO,E,IF,EX,EX,EX,Faint,5.01-5.09
8322,-0.44,RO,F,IF,EX,EX,EX,Faint,5.01-5.09
8323,-0.42,RO,G,IF,EX,EX,EX,Faint,5.01-5.09
8324,-0.42,RO,H,IF,EX,EX,EX,Faint,5.01-5.09
8325,-0.43,RO,I,IF,EX,EX,EX,Faint,5.01-5.09
8326,-0.44,RO,J,IF,EX,EX,EX,Faint,5.01-5.09
8327,-0.43,RO,K,IF,EX,EX,EX,Faint,5.01-5.09
8328,-0.43,RO,L,IF,EX,EX,EX,Faint,5.01-5.09
8329,-0.43,RO,M,IF,EX,EX,EX,Faint,5.01-5.09
8330,-0.43,RO,D,VVS1,EX,EX,EX,Faint,5.01-5.09
8331,-0.43,RO,E,VVS1,EX,EX,EX,Faint,5.01-5.09
8332,-0.42,RO,F,VVS1,EX,EX,EX,Faint,5.01-5.09
8333,-0.4,RO,G,VVS1,EX,EX,EX,Faint,5.01-5.09
8334,-0.4,RO,H,VVS1,EX,EX,EX,Faint,5.01-5.09
8335,-0.4,RO,I,VVS1,EX,EX,EX,Faint,5.01-5.09
8336,-0.43,RO,J,VVS1,EX,EX,EX,Faint,5.01-5.09
8337,-0.41,RO,K,VVS1,EX,EX,EX,Faint,5.01-5.09
8338,-0.41,RO,L,VVS1,EX,EX,EX,Faint,5.01-5.09
8339,-0.4,RO,M,VVS1,EX,EX,EX,Faint,5.01-5.09
8340,-0.43,RO,D,VVS2,EX,EX,EX,Faint,5.01-5.09
8341,-0.4,RO,E,VVS2,EX,EX,EX,Faint,5.01-5.09
8342,-0.41,RO,F,VVS2,EX,EX,EX,Faint,5.01-5.09
8343,-0.4,RO,G,VVS2,EX,EX,EX,Faint,5.01-5.09
8344,-0.39,RO,H,VVS2,EX,EX,EX,Faint,5.01-5.09
8345,-0.39,RO,I,VVS2,EX,EX,EX,Faint,5.01-5.09
8346,-0.41999999999999993,RO,J,VVS2,EX,EX,EX,Faint,5.01-5.09
8347,-0.4,RO,K,VVS2,EX,EX,EX,Faint,5.01-5.09
8348,-0.4,RO,L,VVS2,EX,EX,EX,Faint,5.01-5.09
8349,-0.39,RO,M,VVS2,EX,EX,EX,Faint,5.01-5.09
8350,-0.39,RO,D,VS1,EX,EX,EX,Faint,5.01-5.09
8351,-0.38,RO,E,VS1,EX,EX,EX,Faint,5.01-5.09
8352,-0.38,RO,F,VS1,EX,EX,EX,Faint,5.01-5.09
8353,-0.37,RO,G,VS1,EX,EX,EX,Faint,5.01-5.09
8354,-0.37,RO,H,VS1,EX,EX,EX,Faint,5.01-5.09
8355,-0.36,RO,I,VS1,EX,EX,EX,Faint,5.01-5.09
8356,-0.4,RO,J,VS1,EX,EX,EX,Faint,5.01-5.09
8357,-0.38,RO,K,VS1,EX,EX,EX,Faint,5.01-5.09
8358,-0.37,RO,L,VS1,EX,EX,EX,Faint,5.01-5.09
8359,-0.37,RO,M,VS1,EX,EX,EX,Faint,5.01-5.09
8360,-0.37,RO,D,VS2,EX,EX,EX,Faint,5.01-5.09
8361,-0.39,RO,E,VS2,EX,EX,EX,Faint,5.01-5.09
8362,-0.37,RO,F,VS2,EX,EX,EX,Faint,5.01-5.09
8363,-0.36,RO,G,VS2,EX,EX,EX,Faint,5.01-5.09
8364,-0.36,RO,H,VS2,EX,EX,EX,Faint,5.01-5.09
8365,-0.36,RO,I,VS2,EX,EX,EX,Faint,5.01-5.09
8366,-0.4,RO,J,VS2,EX,EX,EX,Faint,5.01-5.09
8367,-0.37,RO,K,VS2,EX,EX,EX,Faint,5.01-5.09
8368,-0.35999999999999993,RO,L,VS2,EX,EX,EX,Faint,5.01-5.09
8369,-0.35999999999999993,RO,M,VS2,EX,EX,EX,Faint,5.01-5.09
8370,-0.37,RO,D,SI1,EX,EX,EX,Faint,5.01-5.09
8371,-0.37,RO,E,SI1,EX,EX,EX,Faint,5.01-5.09
8372,-0.37,RO,F,SI1,EX,EX,EX,Faint,5.01-5.09
8373,-0.37,RO,G,SI1,EX,EX,EX,Faint,5.01-5.09
8374,-0.36,RO,H,SI1,EX,EX,EX,Faint,5.01-5.09
8375,-0.36,RO,I,SI1,EX,EX,EX,Faint,5.01-5.09
8376,-0.39,RO,J,SI1,EX,EX,EX,Faint,5.01-5.09
8377,-0.37,RO,K,SI1,EX,EX,EX,Faint,5.01-5.09
8378,-0.38,RO,L,SI1,EX,EX,EX,Faint,5.01-5.09
8379,-0.37,RO,M,SI1,EX,EX,EX,Faint,5.01-5.09
8380,-0.36,RO,D,SI2,EX,EX,EX,Faint,5.01-5.09
8381,-0.38,RO,E,SI2,EX,EX,EX,Faint,5.01-5.09
8382,-0.36,RO,F,SI2,EX,EX,EX,Faint,5.01-5.09
8383,-0.36,RO,G,SI2,EX,EX,EX,Faint,5.01-5.09
8384,-0.35,RO,H,SI2,EX,EX,EX,Faint,5.01-5.09
8385,-0.36,RO,I,SI2,EX,EX,EX,Faint,5.01-5.09
8386,-0.4,RO,J,SI2,EX,EX,EX,Faint,5.01-5.09
8387,-0.35,RO,K,SI2,EX,EX,EX,Faint,5.01-5.09
8388,-0.34,RO,L,SI2,EX,EX,EX,Faint,5.01-5.09
8389,-0.35999999999999993,RO,M,SI2,EX,EX,EX,Faint,5.01-5.09
8390,-0.19,RO,D,I1,EX,EX,EX,Faint,5.01-5.09
8391,-0.19,RO,E,I1,EX,EX,EX,Faint,5.01-5.09
8392,-0.19,RO,F,I1,EX,EX,EX,Faint,5.01-5.09
8393,-0.17,RO,G,I1,EX,EX,EX,Faint,5.01-5.09
8394,-0.14,RO,H,I1,EX,EX,EX,Faint,5.01-5.09
8395,-0.14,RO,I,I1,EX,EX,EX,Faint,5.01-5.09
8396,-0.19,RO,J,I1,EX,EX,EX,Faint,5.01-5.09
8397,-0.19,RO,K,I1,EX,EX,EX,Faint,5.01-5.09
8398,-0.19,RO,L,I1,EX,EX,EX,Faint,5.01-5.09
8399,-0.21,RO,M,I1,EX,EX,EX,Faint,5.01-5.09
8400,-0.44999999999999996,RO,D,IF,EX,DD,DD,Faint,5.01-5.09
8401,-0.48,RO,E,IF,EX,DD,DD,Faint,5.01-5.09
8402,-0.47,RO,F,IF,EX,DD,DD,Faint,5.01-5.09
8403,-0.44999999999999996,RO,G,IF,EX,DD,DD,Faint,5.01-5.09
8404,-0.44999999999999996,RO,H,IF,EX,DD,DD,Faint,5.01-5.09
8405,-0.46,RO,I,IF,EX,DD,DD,Faint,5.01-5.09
8406,-0.4699999999999999,RO,J,IF,EX,DD,DD,Faint,5.01-5.09
8407,-0.4599999999999999,RO,K,IF,EX,DD,DD,Faint,5.01-5.09
8408,-0.4599999999999999,RO,L,IF,EX,DD,DD,Faint,5.01-5.09
8409,-0.4599999999999999,RO,M,IF,EX,DD,DD,Faint,5.01-5.09
8410,-0.46,RO,D,VVS1,EX,DD,DD,Faint,5.01-5.09
8411,-0.46,RO,E,VVS1,EX,DD,DD,Faint,5.01-5.09
8412,-0.44999999999999996,RO,F,VVS1,EX,DD,DD,Faint,5.01-5.09
8413,-0.42999999999999994,RO,G,VVS1,EX,DD,DD,Faint,5.01-5.09
8414,-0.42999999999999994,RO,H,VVS1,EX,DD,DD,Faint,5.01-5.09
8415,-0.45,RO,I,VVS1,EX,DD,DD,Faint,5.01-5.09
8416,-0.4599999999999999,RO,J,VVS1,EX,DD,DD,Faint,5.01-5.09
8417,-0.44,RO,K,VVS1,EX,DD,DD,Faint,5.01-5.09
8418,-0.44,RO,L,VVS1,EX,DD,DD,Faint,5.01-5.09
8419,-0.44,RO,M,VVS1,EX,DD,DD,Faint,5.01-5.09
8420,-0.46,RO,D,VVS2,EX,DD,DD,Faint,5.01-5.09
8421,-0.43,RO,E,VVS2,EX,DD,DD,Faint,5.01-5.09
8422,-0.43999999999999995,RO,F,VVS2,EX,DD,DD,Faint,5.01-5.09
8423,-0.42999999999999994,RO,G,VVS2,EX,DD,DD,Faint,5.01-5.09
8424,-0.42,RO,H,VVS2,EX,DD,DD,Faint,5.01-5.09
8425,-0.42,RO,I,VVS2,EX,DD,DD,Faint,5.01-5.09
8426,-0.44999999999999996,RO,J,VVS2,EX,DD,DD,Faint,5.01-5.09
8427,-0.43,RO,K,VVS2,EX,DD,DD,Faint,5.01-5.09
8428,-0.45,RO,L,VVS2,EX,DD,DD,Faint,5.01-5.09
8429,-0.45,RO,M,VVS2,EX,DD,DD,Faint,5.01-5.09
8430,-0.41,RO,D,VS1,EX,DD,DD,Faint,5.01-5.09
8431,-0.4,RO,E,VS1,EX,DD,DD,Faint,5.01-5.09
8432,-0.4,RO,F,VS1,EX,DD,DD,Faint,5.01-5.09
8433,-0.39,RO,G,VS1,EX,DD,DD,Faint,5.01-5.09
8434,-0.39,RO,H,VS1,EX,DD,DD,Faint,5.01-5.09
8435,-0.4,RO,I,VS1,EX,DD,DD,Faint,5.01-5.09
8436,-0.43,RO,J,VS1,EX,DD,DD,Faint,5.01-5.09
8437,-0.41,RO,K,VS1,EX,DD,DD,Faint,5.01-5.09
8438,-0.42,RO,L,VS1,EX,DD,DD,Faint,5.01-5.09
8439,-0.43,RO,M,VS1,EX,DD,DD,Faint,5.01-5.09
8440,-0.39,RO,D,VS2,EX,DD,DD,Faint,5.01-5.09
8441,-0.41,RO,E,VS2,EX,DD,DD,Faint,5.01-5.09
8442,-0.39,RO,F,VS2,EX,DD,DD,Faint,5.01-5.09
8443,-0.38,RO,G,VS2,EX,DD,DD,Faint,5.01-5.09
8444,-0.38,RO,H,VS2,EX,DD,DD,Faint,5.01-5.09
8445,-0.38,RO,I,VS2,EX,DD,DD,Faint,5.01-5.09
8446,-0.43,RO,J,VS2,EX,DD,DD,Faint,5.01-5.09
8447,-0.4,RO,K,VS2,EX,DD,DD,Faint,5.01-5.09
8448,-0.39,RO,L,VS2,EX,DD,DD,Faint,5.01-5.09
8449,-0.41,RO,M,VS2,EX,DD,DD,Faint,5.01-5.09
8450,-0.4,RO,D,SI1,EX,DD,DD,Faint,5.01-5.09
8451,-0.4,RO,E,SI1,EX,DD,DD,Faint,5.01-5.09
8452,-0.4,RO,F,SI1,EX,DD,DD,Faint,5.01-5.09
8453,-0.4,RO,G,SI1,EX,DD,DD,Faint,5.01-5.09
8454,-0.39,RO,H,SI1,EX,DD,DD,Faint,5.01-5.09
8455,-0.39,RO,I,SI1,EX,DD,DD,Faint,5.01-5.09
8456,-0.41,RO,J,SI1,EX,DD,DD,Faint,5.01-5.09
8457,-0.39,RO,K,SI1,EX,DD,DD,Faint,5.01-5.09
8458,-0.4,RO,L,SI1,EX,DD,DD,Faint,5.01-5.09
8459,-0.39,RO,M,SI1,EX,DD,DD,Faint,5.01-5.09
8460,-0.39,RO,D,SI2,EX,DD,DD,Faint,5.01-5.09
8461,-0.41,RO,E,SI2,EX,DD,DD,Faint,5.01-5.09
8462,-0.39,RO,F,SI2,EX,DD,DD,Faint,5.01-5.09
8463,-0.39,RO,G,SI2,EX,DD,DD,Faint,5.01-5.09
8464,-0.38,RO,H,SI2,EX,DD,DD,Faint,5.01-5.09
8465,-0.39,RO,I,SI2,EX,DD,DD,Faint,5.01-5.09
8466,-0.42,RO,J,SI2,EX,DD,DD,Faint,5.01-5.09
8467,-0.37000000000000005,RO,K,SI2,EX,DD,DD,Faint,5.01-5.09
8468,-0.3600000000000001,RO,L,SI2,EX,DD,DD,Faint,5.01-5.09
8469,-0.38,RO,M,SI2,EX,DD,DD,Faint,5.01-5.09
8470,-0.22,RO,D,I1,EX,DD,DD,Faint,5.01-5.09
8471,-0.22,RO,E,I1,EX,DD,DD,Faint,5.01-5.09
8472,-0.22,RO,F,I1,EX,DD,DD,Faint,5.01-5.09
8473,-0.2,RO,G,I1,EX,DD,DD,Faint,5.01-5.09
8474,-0.17,RO,H,I1,EX,DD,DD,Faint,5.01-5.09
8475,-0.17,RO,I,I1,EX,DD,DD,Faint,5.01-5.09
8476,-0.21,RO,J,I1,EX,DD,DD,Faint,5.01-5.09
8477,-0.21,RO,K,I1,EX,DD,DD,Faint,5.01-5.09
8478,-0.21,RO,L,I1,EX,DD,DD,Faint,5.01-5.09
8479,-0.24,RO,M,I1,EX,DD,DD,Faint,5.01-5.09
8480,-0.53,RO,D,IF,VG,DD,DD,Faint,5.01-5.09
8481,-0.56,RO,E,IF,VG,DD,DD,Faint,5.01-5.09
8482,-0.55,RO,F,IF,VG,DD,DD,Faint,5.01-5.09
8483,-0.53,RO,G,IF,VG,DD,DD,Faint,5.01-5.09
8484,-0.53,RO,H,IF,VG,DD,DD,Faint,5.01-5.09
8485,-0.54,RO,I,IF,VG,DD,DD,Faint,5.01-5.09
8486,-0.55,RO,J,IF,VG,DD,DD,Faint,5.01-5.09
8487,-0.54,RO,K,IF,VG,DD,DD,Faint,5.01-5.09
8488,-0.54,RO,L,IF,VG,DD,DD,Faint,5.01-5.09
8489,-0.54,RO,M,IF,VG,DD,DD,Faint,5.01-5.09
8490,-0.54,RO,D,VVS1,VG,DD,DD,Faint,5.01-5.09
8491,-0.54,RO,E,VVS1,VG,DD,DD,Faint,5.01-5.09
8492,-0.53,RO,F,VVS1,VG,DD,DD,Faint,5.01-5.09
8493,-0.51,RO,G,VVS1,VG,DD,DD,Faint,5.01-5.09
8494,-0.51,RO,H,VVS1,VG,DD,DD,Faint,5.01-5.09
8495,-0.52,RO,I,VVS1,VG,DD,DD,Faint,5.01-5.09
8496,-0.54,RO,J,VVS1,VG,DD,DD,Faint,5.01-5.09
8497,-0.52,RO,K,VVS1,VG,DD,DD,Faint,5.01-5.09
8498,-0.52,RO,L,VVS1,VG,DD,DD,Faint,5.01-5.09
8499,-0.52,RO,M,VVS1,VG,DD,DD,Faint,5.01-5.09
8500,-0.54,RO,D,VVS2,VG,DD,DD,Faint,5.01-5.09
8501,-0.51,RO,E,VVS2,VG,DD,DD,Faint,5.01-5.09
8502,-0.52,RO,F,VVS2,VG,DD,DD,Faint,5.01-5.09
8503,-0.51,RO,G,VVS2,VG,DD,DD,Faint,5.01-5.09
8504,-0.5,RO,H,VVS2,VG,DD,DD,Faint,5.01-5.09
8505,-0.5,RO,I,VVS2,VG,DD,DD,Faint,5.01-5.09
8506,-0.53,RO,J,VVS2,VG,DD,DD,Faint,5.01-5.09
8507,-0.51,RO,K,VVS2,VG,DD,DD,Faint,5.01-5.09
8508,-0.51,RO,L,VVS2,VG,DD,DD,Faint,5.01-5.09
8509,-0.51,RO,M,VVS2,VG,DD,DD,Faint,5.01-5.09
8510,-0.5,RO,D,VS1,VG,DD,DD,Faint,5.01-5.09
8511,-0.47,RO,E,VS1,VG,DD,DD,Faint,5.01-5.09
8512,-0.5,RO,F,VS1,VG,DD,DD,Faint,5.01-5.09
8513,-0.48,RO,G,VS1,VG,DD,DD,Faint,5.01-5.09
8514,-0.47,RO,H,VS1,VG,DD,DD,Faint,5.01-5.09
8515,-0.48,RO,I,VS1,VG,DD,DD,Faint,5.01-5.09
8516,-0.52,RO,J,VS1,VG,DD,DD,Faint,5.01-5.09
8517,-0.49,RO,K,VS1,VG,DD,DD,Faint,5.01-5.09
8518,-0.49,RO,L,VS1,VG,DD,DD,Faint,5.01-5.09
8519,-0.4799999999999999,RO,M,VS1,VG,DD,DD,Faint,5.01-5.09
8520,-0.46,RO,D,VS2,VG,DD,DD,Faint,5.01-5.09
8521,-0.48,RO,E,VS2,VG,DD,DD,Faint,5.01-5.09
8522,-0.48,RO,F,VS2,VG,DD,DD,Faint,5.01-5.09
8523,-0.46,RO,G,VS2,VG,DD,DD,Faint,5.01-5.09
8524,-0.46,RO,H,VS2,VG,DD,DD,Faint,5.01-5.09
8525,-0.46,RO,I,VS2,VG,DD,DD,Faint,5.01-5.09
8526,-0.51,RO,J,VS2,VG,DD,DD,Faint,5.01-5.09
8527,-0.4799999999999999,RO,K,VS2,VG,DD,DD,Faint,5.01-5.09
8528,-0.4699999999999999,RO,L,VS2,VG,DD,DD,Faint,5.01-5.09
8529,-0.4699999999999999,RO,M,VS2,VG,DD,DD,Faint,5.01-5.09
